,Price,Clarity,City
36572,2954,3-Slightly included,Las Vegas
36573,1905,0-Internaly Flawless,Tel Aviv
36574,478,1-Very very slightly included,Las Vegas
36575,692,1-Very very slightly included,Las Vegas
36576,2682,1-Very very slightly included,Tel Aviv
36577,17891,2-Very slightly included,Las Vegas
36578,990,3-Slightly included,Kimberly
36579,8583,2-Very slightly included,Luxembourg
36580,1777,3-Slightly included,Antwerp
36581,833,2-Very slightly included,Surat
36582,1006,1-Very very slightly included,Antwerp
36583,651,3-Slightly included,Zurich
36584,5646,3-Slightly included,New York City
36585,11068,2-Very slightly included,Surat
36586,1073,3-Slightly included,Las Vegas
36587,6254,3-Slightly included,Madrid
36588,1629,2-Very slightly included,Tel Aviv
36589,1853,3-Slightly included,Zurich
36590,4413,3-Slightly included,Las Vegas
36591,3070,3-Slightly included,Kimberly
36592,2842,2-Very slightly included,Las Vegas
36593,3008,2-Very slightly included,Dubai
36594,6025,3-Slightly included,Surat
36595,1662,1-Very very slightly included,Dubai
36596,496,3-Slightly included,Paris
36597,2799,3-Slightly included,Tel Aviv
36598,645,2-Very slightly included,New York City
36599,5978,1-Very very slightly included,Antwerp
36600,2604,3-Slightly included,Amsterdam
36601,14667,1-Very very slightly included,Surat
36602,3489,3-Slightly included,Kimberly
36603,1932,2-Very slightly included,Zurich
36604,747,2-Very slightly included,Amsterdam
36605,11088,2-Very slightly included,Antwerp
36606,2842,2-Very slightly included,Zurich
36607,4327,3-Slightly included,Madrid
36608,1028,1-Very very slightly included,Dubai
36609,3963,3-Slightly included,Amsterdam
36610,5292,3-Slightly included,Antwerp
36611,1721,2-Very slightly included,Dubai
36612,12648,1-Very very slightly included,Antwerp
36613,6666,2-Very slightly included,Kimberly
36614,974,0-Internaly Flawless,Paris
36615,6334,2-Very slightly included,Amsterdam
36616,2534,1-Very very slightly included,Zurich
36617,5461,3-Slightly included,Antwerp
36618,3475,2-Very slightly included,Dubai
36619,2266,2-Very slightly included,Surat
36620,550,3-Slightly included,Antwerp
36621,686,1-Very very slightly included,Kimberly
36622,622,1-Very very slightly included,Las Vegas
36623,2922,2-Very slightly included,Surat
36624,968,2-Very slightly included,Luxembourg
36625,4156,2-Very slightly included,Surat
36626,11627,2-Very slightly included,Kimberly
36627,12182,3-Slightly included,London
36628,628,2-Very slightly included,Antwerp
36629,435,2-Very slightly included,Surat
36630,2484,3-Slightly included,Antwerp
36631,6130,3-Slightly included,Dubai
36632,511,1-Very very slightly included,Dubai
36633,625,2-Very slightly included,Paris
36634,653,2-Very slightly included,Paris
36635,9263,2-Very slightly included,London
36636,979,2-Very slightly included,Madrid
36637,2398,2-Very slightly included,New York City
36638,842,1-Very very slightly included,Surat
36639,3011,3-Slightly included,New York City
36640,710,2-Very slightly included,Surat
36641,608,1-Very very slightly included,Kimberly
36642,8584,2-Very slightly included,Dubai
36643,900,2-Very slightly included,Surat
36644,6063,3-Slightly included,Zurich
36645,537,3-Slightly included,Dubai
36646,450,3-Slightly included,Kimberly
36647,1243,1-Very very slightly included,Tel Aviv
36648,3816,3-Slightly included,Kimberly
36649,747,1-Very very slightly included,Antwerp
36650,7168,2-Very slightly included,Antwerp
36651,3271,3-Slightly included,Tel Aviv
36652,942,2-Very slightly included,Antwerp
36653,2975,3-Slightly included,Tel Aviv
36654,473,3-Slightly included,Zurich
36655,3089,3-Slightly included,Dubai
36656,1135,1-Very very slightly included,London
36657,10012,3-Slightly included,Surat
36658,1698,2-Very slightly included,Surat
36659,1641,2-Very slightly included,Tel Aviv
36660,4435,3-Slightly included,New York City
36661,802,1-Very very slightly included,Kimberly
36662,645,2-Very slightly included,London
36663,680,1-Very very slightly included,Kimberly
36664,4563,3-Slightly included,Madrid
36665,2855,3-Slightly included,Surat
36666,1613,3-Slightly included,Luxembourg
36667,5123,3-Slightly included,Antwerp
36668,7418,2-Very slightly included,London
36669,3223,2-Very slightly included,Surat
36670,8658,2-Very slightly included,Luxembourg
36671,720,1-Very very slightly included,Zurich
36672,721,2-Very slightly included,Las Vegas
36673,4414,3-Slightly included,Antwerp
36674,15394,3-Slightly included,Kimberly
36675,680,2-Very slightly included,Surat
36676,1024,1-Very very slightly included,Paris
36677,596,1-Very very slightly included,New York City
36678,1002,2-Very slightly included,Tel Aviv
36679,4171,3-Slightly included,Kimberly
36680,967,1-Very very slightly included,Luxembourg
36681,4858,2-Very slightly included,Las Vegas
36682,1087,3-Slightly included,Las Vegas
36683,6289,2-Very slightly included,Kimberly
36684,4591,3-Slightly included,Dubai
36685,566,1-Very very slightly included,Antwerp
36686,13930,3-Slightly included,Dubai
36687,4646,3-Slightly included,New York City
36688,3599,3-Slightly included,Zurich
36689,7862,3-Slightly included,Tel Aviv
36690,1781,2-Very slightly included,Madrid
36691,1018,0-Internaly Flawless,Las Vegas
36692,3408,3-Slightly included,Las Vegas
36693,4946,3-Slightly included,Tel Aviv
36694,1814,3-Slightly included,Antwerp
36695,1357,3-Slightly included,New York City
36696,666,2-Very slightly included,Luxembourg
36697,12687,3-Slightly included,New York City
36698,4255,3-Slightly included,Dubai
36699,1369,3-Slightly included,Antwerp
36700,6603,3-Slightly included,London
36701,622,3-Slightly included,Dubai
36702,407,3-Slightly included,Amsterdam
36703,1175,3-Slightly included,Antwerp
36704,15330,3-Slightly included,London
36705,741,1-Very very slightly included,Surat
36706,7155,3-Slightly included,Antwerp
36707,485,1-Very very slightly included,Paris
36708,765,2-Very slightly included,Kimberly
36709,969,2-Very slightly included,Dubai
36710,1758,2-Very slightly included,London
36711,12013,1-Very very slightly included,Luxembourg
36712,3574,3-Slightly included,Dubai
36713,1087,2-Very slightly included,Surat
36714,8313,3-Slightly included,Paris
36715,904,3-Slightly included,Tel Aviv
36716,5999,2-Very slightly included,Zurich
36717,863,2-Very slightly included,Amsterdam
36718,16239,2-Very slightly included,Antwerp
36719,10029,0-Internaly Flawless,New York City
36720,14592,2-Very slightly included,Antwerp
36721,5000,3-Slightly included,Madrid
36722,4345,4-Included,London
36723,2555,1-Very very slightly included,Kimberly
36724,1666,2-Very slightly included,Dubai
36725,5879,0-Internaly Flawless,Kimberly
36726,984,2-Very slightly included,Kimberly
36727,1109,2-Very slightly included,Kimberly
36728,11192,3-Slightly included,Tel Aviv
36729,13012,2-Very slightly included,Antwerp
36730,8190,3-Slightly included,Zurich
36731,13387,3-Slightly included,Surat
36732,6559,1-Very very slightly included,Antwerp
36733,6997,2-Very slightly included,Amsterdam
36734,2973,2-Very slightly included,Tel Aviv
36735,491,2-Very slightly included,Zurich
36736,6552,2-Very slightly included,Surat
36737,899,2-Very slightly included,Kimberly
36738,13248,2-Very slightly included,Kimberly
36739,552,1-Very very slightly included,Tel Aviv
36740,2682,3-Slightly included,London
36741,12547,2-Very slightly included,Zurich
36742,972,2-Very slightly included,Zurich
36743,709,3-Slightly included,New York City
36744,802,2-Very slightly included,Antwerp
36745,928,2-Very slightly included,Dubai
36746,10012,3-Slightly included,Antwerp
36747,7732,2-Very slightly included,Zurich
36748,13065,3-Slightly included,Paris
36749,9116,2-Very slightly included,Zurich
36750,560,2-Very slightly included,Madrid
36751,5743,3-Slightly included,New York City
36752,1105,3-Slightly included,Kimberly
36753,789,1-Very very slightly included,Amsterdam
36754,5237,3-Slightly included,London
36755,505,3-Slightly included,Dubai
36756,1889,2-Very slightly included,Madrid
36757,3792,3-Slightly included,Madrid
36758,13215,2-Very slightly included,Zurich
36759,2401,2-Very slightly included,New York City
36760,3109,3-Slightly included,New York City
36761,5290,3-Slightly included,Las Vegas
36762,834,3-Slightly included,Dubai
36763,3250,3-Slightly included,Surat
36764,1133,3-Slightly included,Tel Aviv
36765,613,3-Slightly included,Amsterdam
36766,4265,3-Slightly included,Kimberly
36767,389,3-Slightly included,Luxembourg
36768,3323,3-Slightly included,London
36769,2789,3-Slightly included,Kimberly
36770,4185,3-Slightly included,Antwerp
36771,935,2-Very slightly included,Surat
36772,3365,2-Very slightly included,Las Vegas
36773,8190,3-Slightly included,Zurich
36774,11231,1-Very very slightly included,Zurich
36775,1792,3-Slightly included,Amsterdam
36776,8669,2-Very slightly included,Kimberly
36777,1803,2-Very slightly included,New York City
36778,1080,1-Very very slightly included,Antwerp
36779,403,2-Very slightly included,Madrid
36780,12736,1-Very very slightly included,Kimberly
36781,571,2-Very slightly included,Antwerp
36782,435,2-Very slightly included,New York City
36783,11522,3-Slightly included,Antwerp
36784,16232,3-Slightly included,Surat
36785,508,3-Slightly included,Amsterdam
36786,951,2-Very slightly included,Kimberly
36787,4398,3-Slightly included,London
36788,666,3-Slightly included,Madrid
36789,1264,1-Very very slightly included,Surat
36790,4485,2-Very slightly included,Luxembourg
36791,9292,3-Slightly included,Kimberly
36792,7900,2-Very slightly included,Antwerp
36793,6337,2-Very slightly included,Las Vegas
36794,1806,1-Very very slightly included,Surat
36795,949,1-Very very slightly included,Dubai
36796,921,0-Internaly Flawless,Surat
36797,5601,2-Very slightly included,New York City
36798,742,2-Very slightly included,Amsterdam
36799,3498,2-Very slightly included,Amsterdam
36800,936,1-Very very slightly included,Luxembourg
36801,756,3-Slightly included,Zurich
36802,2146,0-Internaly Flawless,Paris
36803,3130,3-Slightly included,Kimberly
36804,8093,2-Very slightly included,Luxembourg
36805,2129,2-Very slightly included,London
36806,8176,2-Very slightly included,Las Vegas
36807,726,2-Very slightly included,Surat
36808,2079,3-Slightly included,Kimberly
36809,4334,1-Very very slightly included,Kimberly
36810,1863,3-Slightly included,Luxembourg
36811,5421,3-Slightly included,Kimberly
36812,6762,2-Very slightly included,Las Vegas
36813,1624,3-Slightly included,Luxembourg
36814,15241,3-Slightly included,Kimberly
36815,1084,3-Slightly included,Dubai
36816,1052,3-Slightly included,Amsterdam
36817,9908,1-Very very slightly included,Kimberly
36818,5453,3-Slightly included,Madrid
36819,2042,3-Slightly included,Paris
36820,6855,2-Very slightly included,Luxembourg
36821,3301,0-Internaly Flawless,Antwerp
36822,537,2-Very slightly included,Kimberly
36823,6470,1-Very very slightly included,Dubai
36824,2789,3-Slightly included,Kimberly
36825,2155,3-Slightly included,Zurich
36826,8316,2-Very slightly included,Antwerp
36827,4274,3-Slightly included,Surat
36828,360,3-Slightly included,Madrid
36829,524,3-Slightly included,New York City
36830,5606,2-Very slightly included,Antwerp
36831,755,3-Slightly included,Kimberly
36832,10245,2-Very slightly included,Surat
36833,6666,2-Very slightly included,Luxembourg
36834,2167,1-Very very slightly included,Amsterdam
36835,6037,1-Very very slightly included,Madrid
36836,4103,3-Slightly included,Kimberly
36837,647,2-Very slightly included,Las Vegas
36838,6469,2-Very slightly included,London
36839,600,3-Slightly included,Madrid
36840,891,0-Internaly Flawless,Amsterdam
36841,3066,3-Slightly included,Kimberly
36842,2982,3-Slightly included,Amsterdam
36843,625,2-Very slightly included,Kimberly
36844,7485,2-Very slightly included,Zurich
36845,561,3-Slightly included,New York City
36846,2641,3-Slightly included,Antwerp
36847,828,2-Very slightly included,Zurich
36848,16718,3-Slightly included,Surat
36849,12621,3-Slightly included,Surat
36850,603,2-Very slightly included,New York City
36851,2889,3-Slightly included,Tel Aviv
36852,548,1-Very very slightly included,Las Vegas
36853,9660,3-Slightly included,Tel Aviv
36854,3710,3-Slightly included,Madrid
36855,8712,1-Very very slightly included,Antwerp
36856,1121,2-Very slightly included,Surat
36857,7326,2-Very slightly included,Tel Aviv
36858,17902,3-Slightly included,Kimberly
36859,1046,1-Very very slightly included,Antwerp
36860,461,3-Slightly included,Antwerp
36861,1421,3-Slightly included,Zurich
36862,1401,2-Very slightly included,Amsterdam
36863,1329,3-Slightly included,Amsterdam
36864,3139,3-Slightly included,New York City
36865,791,1-Very very slightly included,Las Vegas
36866,1948,2-Very slightly included,Luxembourg
36867,1187,1-Very very slightly included,Surat
36868,7504,2-Very slightly included,Amsterdam
36869,3761,3-Slightly included,Zurich
36870,6037,2-Very slightly included,Surat
36871,1368,0-Internaly Flawless,Las Vegas
36872,6424,3-Slightly included,Tel Aviv
36873,593,3-Slightly included,Las Vegas
36874,1413,1-Very very slightly included,Madrid
36875,5418,3-Slightly included,Surat
36876,1664,3-Slightly included,Kimberly
36877,4193,3-Slightly included,Antwerp
36878,2346,3-Slightly included,Amsterdam
36879,709,3-Slightly included,Madrid
36880,1329,3-Slightly included,Luxembourg
36881,12839,3-Slightly included,Antwerp
36882,1356,1-Very very slightly included,Amsterdam
36883,1743,2-Very slightly included,Zurich
36884,4427,3-Slightly included,Antwerp
36885,706,2-Very slightly included,Madrid
36886,3893,3-Slightly included,Paris
36887,727,2-Very slightly included,Las Vegas
36888,7466,1-Very very slightly included,Paris
36889,589,3-Slightly included,Las Vegas
36890,1286,3-Slightly included,New York City
36891,526,2-Very slightly included,Las Vegas
36892,877,0-Internaly Flawless,London
36893,3102,3-Slightly included,Paris
36894,4253,3-Slightly included,Amsterdam
36895,1008,2-Very slightly included,Kimberly
36896,15371,3-Slightly included,Kimberly
36897,5251,1-Very very slightly included,Zurich
36898,2354,3-Slightly included,Paris
36899,2585,2-Very slightly included,Zurich
36900,2274,3-Slightly included,Antwerp
36901,5072,3-Slightly included,Luxembourg
36902,3906,3-Slightly included,Zurich
36903,1971,2-Very slightly included,Antwerp
36904,918,0-Internaly Flawless,Luxembourg
36905,6272,2-Very slightly included,Tel Aviv
36906,4078,3-Slightly included,Kimberly
36907,831,3-Slightly included,Surat
36908,4476,3-Slightly included,Antwerp
36909,4852,3-Slightly included,Surat
36910,3371,1-Very very slightly included,Antwerp
36911,3889,3-Slightly included,Tel Aviv
36912,622,1-Very very slightly included,Surat
36913,616,3-Slightly included,New York City
36914,900,2-Very slightly included,Kimberly
36915,11935,3-Slightly included,New York City
36916,739,3-Slightly included,Surat
36917,4150,3-Slightly included,Kimberly
36918,811,2-Very slightly included,Kimberly
36919,872,2-Very slightly included,London
36920,5136,3-Slightly included,Paris
36921,614,1-Very very slightly included,Kimberly
36922,3290,2-Very slightly included,Surat
36923,14040,3-Slightly included,Kimberly
36924,507,3-Slightly included,Surat
36925,2012,1-Very very slightly included,London
36926,906,2-Very slightly included,London
36927,1024,1-Very very slightly included,Paris
36928,10219,3-Slightly included,Madrid
36929,1760,2-Very slightly included,New York City
